36.030069, -80.304806
36.03005998160606, -80.30325217208082
36.028797849217746, -80.30326328673685
36.02880686715295, -80.30481708987433
36.0294334270333, -80.30403463717309

Coordenadas anteriores SothWinston




36.030069, -80.304806
36.03005998160606, -80.30325217208082
36.028797849217746, -80.30326328673685
36.02880686715295, -80.30481708987433
36.0294334270333, -80.30403463717309

Coordenadas anteriores SothWinston

35.021376, -117.330949
35.021391409331706, -117.32524908365023
35.016702430179336, -117.32523051674907
35.016687023372306, -117.33093010773189
35.01903924959874, -117.32808967703266
mojave lado 520m

10,447819, -75,391972
10.44782095929548, -75.39037301880722
10.446238239072652, -75.39037104335605
10.44623627985351, -75.39197001645752
10.447028620519397, -75.39117151965513
celsia lado 175m



36.029996029123815, -80.30474417324561
36.02998673448093, -80.30319208665827
36.02879993669135, -80.30319273878997
36.0286220439705, -80.30474630745738
36.02934201840477, -80.30398849277026
36.02996255989396, -80.30468132617824


35.025293677395794, -117.33379897254137
35.02532333365746, -117.32283707133135
35.01630606652759, -117.32280162914864
35.01627642013653, -117.33376232697638
35.0208,-117.3283



